,FIPS,State,County,# Deaths,Years of Potential Life Lost Rate,95% CI - Low,95% CI - High,Z-Score,Sample Size,% Fair/Poor,95% CI - Low.1,95% CI - High.1,Z-Score.1,Sample Size.1,Physically Unhealthy Days,95% CI - Low.2,95% CI - High.2,Z-Score.2,Sample Size.2,Mentally Unhealthy Days,95% CI - Low.3,95% CI - High.3,Z-Score.3,Unreliable,# Low Birthweight Births,# Live births,% LBW,95% CI - Low.4,95% CI - High.4,Z-Score.4,Sample Size.3,% Smokers,95% CI - Low.5,95% CI - High.5,Z-Score.5,% Obese,95% CI - Low.6,95% CI - High.6,Z-Score.6,Food Environment Index,Z-Score.7,% Physically Inactive,95% CI - Low.7,95% CI - High.7,Z-Score.8,# With Access,% With Access,Z-Score.9,Sample Size.4,% Excessive Drinking,95% CI - Low.8,95% CI - High.8,Z-Score.10,# Alcohol-Impaired Driving Deaths,# Driving Deaths,% Alcohol-Impaired,Z-Score.11,# Chlamydia Cases,Chlamydia Rate,Z-Score.12,Teen Births ,Teen Population,Teen Birth Rate,95% CI - Low.9,95% CI - High.9,Z-Score.13,# Uninsured,% Uninsured,95% CI - Low.10,95% CI - High.10,Z-Score.14,# Primary Care Physicians,PCP Rate,PCP Ratio,Z-Score.15,# Dentists,Dentist Rate,Dentist Ratio,Z-Score.16,# Mental Health Providers,MHP Rate,MHP Ratio,# Mental Health Providers.1,MHP Rate.1,MHP Ratio.1,Z-Score.17,# Medicare Enrollees,Preventable Hosp. Rate,95% CI - Low.11,95% CI - High.11,Z-Score.18,# Diabetics,% Receiving HbA1c,95% CI - Low.12,95% CI - High.12,Z-Score.19,# Medicare Enrollees.1,% Mammography,95% CI - Low.13,95% CI - High.13,Z-Score.20,Cohort Size,Graduation Rate,Z-Score.21,# Some College,Population,% Some College,95% CI - Low.14,95% CI - High.14,Z-Score.22,# Unemployed,Labor Force,% Unemployed,Z-Score.23,# Children in Poverty,% Children in Poverty,95% CI - Low.15,95% CI - High.15,Z-Score.24,80th Percentile Income,20th Percentile Income,Income Ratio,Z-Score.25,# Single-Parent Households,# Households,% Single-Parent Households,95% CI - Low.16,95% CI - High.16,Z-Score.26,# Associations,Association Rate,Z-Score.27,# Violent Crimes,Violent Crime Rate,Z-Score.28,# Injury Deaths,Injury Death Rate,95% CI - Low.17,95% CI - High.17,Z-Score.29,Average Daily PM2.5,Z-Score.30,Pop. In Viol,% Pop in Viol,Z-Score.31,# Households with Severe Problems,% Severe Housing Problems,95% CI - Low.18,95% CI - High.18,Z-Score.32,# Drive Alone,# Workers,% Drive Alone,95% CI - Low.19,95% CI - High.19,Z-Score.33,# Workers who Drive Alone,% Long Commute - Drives Alone,95% CI - Low.20,95% CI - High.20,Z-Score.34,FIPS,State,County,Population,# < 18,% < 18,# 65 and over,% 65 and over,# African American,% African American,# American Indian/ Alaskan Native,% American Indian/ Alaskan Native,# Asian,% Asian,# Native Hawaiian/ Other Pacific Islander,% Native Hawaiian/ Other Pacific Islander,# Hispanic,% Hispanic,# Non-Hispanic white,% Non-Hispanic white,# Not Proficient in English,% Not Proficient in English,95% CI - Low,95% CI - High,# Female,% Female,# Rural,% Rural,# Diabetic,% Diabetic,95% CI - Low.1,95% CI - High.1,# HIV Cases,HIV Prevalence Rate,# Deaths,Age-Adjusted Mortality,95% CI - Low.2,95% CI - High.2,# Deaths.1,Infant Mortality Rate,95% CI - Low.3,95% CI - High.3,# Deaths.2,Child Mortality Rate,95% CI - Low.4,95% CI - High.4,# Food Insecure,% Food Insecure,# Limited Access,% Limited Access,# Motor Vehicle Deaths,MV Mortality Rate,95% CI - Low.5,95% CI - High.5,# Drug Poisoning Deaths,Drug Poisoning Mortality Rate,# Uninsured,% Uninsured,95% CI - Low.6,95% CI - High.6,# Uninsured.1,% Uninsured.1,95% CI - Low.7,95% CI - High.7,Costs,Sample Size,% Couldn't Access,95% CI - Low.8,95% CI - High.8,Other PCP Rate,Other PCP Ratio,Other PCP Rate.1,Other PCP Ratio.1,Household Income,95% CI - Low.9,95% CI - High.9,% Free Lunch,Homicide Rate,95% CI - Low.10,95% CI - High.10
0,37000.0,North Carolina,,113459.0,7212.25,7152.372,7272.128,,90735.0,17.5,17.1,18.0,,88988.0,3.6,3.5,3.7,,89450.0,3.4,3.3,3.5,,,79520.0,878607.0,9.050690468,9.0,9.1,,90604.0,20.2,19.7,20.7,,28.956814729,,,,6.6,,24.893021325,,,,7225965.0,75.779748126,,88371.0,13.2,12.7,13.7,,2115.0,6441.0,32.836516069,,50596.0,518.8,,92465.0,2218820.0,41.673051442,41.4,41.9,,1556925.0,19.021390872,18.663944063,19.37883768,,6737.0,69.08275,1448:1,,4998.0,50.751110000000004,1970:1,,17820,180.94934,553:1,20870.0,211.91991000000002,472:1,,1006826.0,56.72,56.25,57.19,,139757.0,88.754051675,88.260123978,89.247979373,,89859.0,68.228001647,67.687923498,68.768079796,,110148.0,81.096651778,,1642275.0,2575364.0,63.768655615,63.366832116,64.170479114,,376629.0,4694958.0,8.0219886951,,563572.0,25.1,24.385106383,25.814893617,,92305.0,19418.0,4.7535791534,,816543.0,2258776.0,36.149799715,35.626937821,36.672661608,,11402.0,11.691873102,,34305.666667,355.269555,,30450.0,63.832500835,63.1,64.5,,12.33,,312449.5,3.9688887907,,594200.0,16.216717793,16.056351949,16.377083637,,3428471.0,4227986.0,81.089932654,80.894142009,81.285723298,,3428471.0,30.0,29.761702128,30.238297872,,37000.0,North Carolina,,9848060.0,2285605.0,23.208682725,1407099.0,14.288083135,2101341.0,21.337613703,153213.0,1.5557683442,251597.0,2.5547874404,11411.0,0.1158705369,872805.0,8.862710016,6343384.0,64.412523888,246911.0,2.7350458972,2.6759339527,2.7941578417,5047448.0,51.253221447,3233727.0,33.912566359,757882.0,10.7,,,24476.0,309.5,113459.0,364.5,362.3,366.6,7234.0,8.2,8.0,8.4,5461.0,59.822246536,58.2,61.4,1813870.0,18.59984026,622382.1063,6.5101137305,10107.0,15.374603889,15.1,15.7,8185.0,12.450888774,1387256.0,23.38392848,23.026481671,23.741375288,187605.0,7.926568804,7.3308241232,8.5223134849,9040.08,90900.0,16.7,16.3,17.2,79.09172,1264:1,81.48813,1227:1,45946.0,45446.765957,46445.234043,44.450295252,6.4,6.2,6.5
1,37001.0,North Carolina,Alamance,1875.0,7290.51,6811.525,7769.495,-0.537198012,2189.0,19.2,16.9,21.7,-0.186756039,2133.0,3.8,3.0,4.7,-0.243715197,2153.0,3.6,3.1,4.1,-0.059975767,,1178.0,13113.0,8.9834515366,8.5,9.5,-0.189162734,2184.0,23.8,20.7,27.2,0.1774708422,33.2,29.8,36.7,0.6377557805,6.2,0.5259048989,25.7,22.8,28.7,-0.457264476,127288.0,84.223620568,-0.823009798,2126.0,12.3,9.7,15.5,-0.192772802,25.0,86.0,29.069767442,-0.113089934,725.0,471.0,0.1962091672,1574.0,39085.0,40.271203787,38.3,42.3,-0.495458272,25815.0,20.321651237,18.772715067,21.870587408,0.0757163763,87.0,56.52287,1769:1,-0.095560611,70.0,45.34325,2205:1,-0.322861569,173,112.0626,892:1,216.0,139.91631,715:1,0.1425613101,12448.0,44.19,40.53,47.84,-1.076380945,1534.0,89.439374185,84.706687355,94.172061015,-0.274596634,1018.0,71.807465619,66.601911309,77.013019928,-0.853853031,1904.0,75.779936975,1.1682108659,21662.0,37692.0,57.471081397,54.447496491,60.494666302,-0.168705614,5813.0,72806.0,7.9842320688,-0.486033996,9445.0,27.1,22.929787234,31.270212766,-0.342587878,84745.0,18748.0,4.5202154897,-0.346324703,14400.0,35324.0,40.765485223,36.451047862,45.079922583,0.3438814451,168.0,10.914760915,0.6548646373,644.0,420.92603728,0.8836439389,463.0,61.243386243,55.7,66.8,-0.837379583,12.47,0.1871730118,30412.5,30.516255268,2.0137865963,10020.0,16.713928274,15.300960627,18.12689592,0.1739106003,56094.0,67928.0,82.578612649,81.165035794,83.992189503,0.2137484004,56094.0,29.0,27.1426519,30.8573481,-0.364554661,37001.0,North Carolina,Alamance,154378.0,35359.0,22.904170283,24271.0,15.721799738,28822.0,18.669758644,2207.0,1.4296078457,2308.0,1.4950316755,109.0,0.0706059154,18279.0,11.840417676,102133.0,66.157742684,4708.0,3.2897770945,2.7005005653,3.8790536238,80652.0,52.243195274,43160.0,28.558005968,13730.0,12.2,10.5,14.1,315.0,250.2,1875.0,376.6,359.3,393.9,102.0,7.7,6.2,9.2,82.0,57.718026325,45.9,71.6,25800.0,17.1,17081.41034,11.302386896,120.0,11.514392031,9.5,13.6,129.0,12.377971433,22881.0,24.85660279,22.831070875,26.882134705,3240.0,8.7881089292,6.8817259504,10.694491908,9049.55,2188.0,16.7,13.9,19.9,55.059659999999994,1816:1,55.707420000000006,1795:1,43001.0,40470.276596,45531.723404,45.545869655,4.6,3.4,6.2
2,37003.0,North Carolina,Alexander,529.0,8079.43,7051.038,9107.822,-0.040155704,206.0,17.8,12.5,24.6,-0.475240976,202.0,4.3,2.9,5.7,0.3948968164,201.0,4.6,2.4,6.8,1.1020547198,,219.0,2750.0,7.9636363636,7.0,9.0,-0.791392889,205.0,26.0,17.8,36.4,0.5891549047,28.3,22.6,34.6,-0.570208396,7.4,-0.837131556,23.4,17.7,29.3,-1.045139431,8920.0,23.979783859,2.143306389,200.0,11.9,6.8,19.8,-0.285906376,6.0,36.0,16.666666667,-1.3247218,76.0,206.2,-0.908419035,318.0,7552.0,42.108050847,37.5,46.7,-0.35343393,5749.0,19.405907173,17.499524194,21.312290152,-0.290379253,7.0,18.99438,5265:1,1.1751094992,6.0,16.246950000000002,6155:1,0.9194094673,14,37.90956,2638:1,16.0,43.32521,2308:1,1.0195765919,4473.0,58.47,51.12,65.82,-0.210410258,676.0,91.272189349,84.070208579,98.474170119,-0.658546618,390.0,68.461538462,60.249573361,76.673503562,-0.181115383,446.0,85.0,-0.685125359,4125.0,9516.0,43.348045397,38.280562747,48.415528048,1.4262957135,1374.0,17575.0,7.8179231863,-0.584957403,1775.0,22.9,17.061702128,28.738297872,-0.926544487,76179.0,19060.0,3.9967995803,-1.223208565,2257.0,8226.0,27.43739363,20.926089455,33.948697805,-1.056663957,63.0,17.094944781,-1.075598857,53.333333333,142.44760599,-0.970624003,157.0,84.850646648,71.6,98.1,0.5977973797,12.87,0.9056874526,0.0,0.0,-0.473480913,1905.0,14.248317128,11.349695645,17.14693861,-0.678051121,13235.0,15876.0,83.364827412,80.372163484,86.35749134,0.3965620863,13235.0,35.3,31.23668935,39.36331065,0.2959844144,37003.0,North Carolina,Alexander,36930.0,7919.0,21.443271053,6509.0,17.625236935,2074.0,5.6160303276,155.0,0.4197129705,400.0,1.0831302464,14.0,0.0379095586,1593.0,4.3135662063,32333.0,87.552125643,274.0,0.7826111793,0.3265642508,1.2386581079,18224.0,49.347414027,27072.0,72.77810635,2972.0,10.6,8.0,13.8,31.0,97.9,529.0,395.3,360.7,430.0,23.0,8.0,5.1,12.0,11.0,33.099629886,16.5,59.2,5880.0,15.9,844.50308254,2.2702916354,49.0,19.000864733,14.1,25.1,62.0,24.041910479,5182.0,23.882385473,21.49940675,26.265364197,637.0,7.5869461648,5.6805631861,9.4933291436,9241.96,206.0,20.5,13.3,30.1,27.07826,3693:1,32.49391,3078:1,46064.0,42035.574468,50092.425532,44.931506849,7.2,4.2,11.6
3,37005.0,North Carolina,Alleghany,167.0,7324.34,5444.896,9203.784,-0.515884139,217.0,23.4,16.7,31.7,0.6786987742,211.0,3.9,2.7,5.2,-0.115992794,214.0,4.4,2.5,6.3,0.8696486225,,50.0,693.0,7.215007215,5.3,9.1,-1.233479907,218.0,27.1,19.8,35.8,0.7949969359,23.5,18.1,29.4,-1.753520242,7.4,-0.837131556,31.5,24.5,38.4,1.0252028023,7919.0,70.990587181,-0.171435077,217.0,16.5,9.8,26.5,0.7851297246,4.0,13.0,30.769230769,0.0529269323,17.0,155.6,-1.119499801,126.0,2190.0,57.534246575,47.5,67.6,0.8393138719,2280.0,26.861451461,24.478472737,29.244430184,2.6901939016,12.0,109.81971,911:1,-1.900128647,2.0,18.28321,5470:1,0.8324713065,22,201.11527999999998,497:1,25.0,228.54009,438:1,-0.662113312,1639.0,69.97,56.89,83.04,0.4869750983,199.0,90.452261307,77.238110847,100.0,-0.486782784,137.0,67.153284672,53.430905422,80.875663921,0.0819242883,118.0,87.5,-1.187653439,1143.0,2256.0,50.664893617,40.68079364,60.648993594,0.5999590375,387.0,4329.0,8.9397089397,0.0823002143,646.0,32.6,24.021276596,41.178723404,0.4221172063,70184.0,14693.0,4.776696386,0.0833602858,591.0,2140.0,27.61682243,18.336070028,36.897574832,-1.037809181,19.0,17.388121168,-1.157688816,,,0.0,54.0,97.490521755,73.2,127.2,1.3662244335,12.93,1.0134646187,210.0,6.2649164678,0.0371493409,695.0,14.434060228,10.298703302,18.569417155,-0.613869869,3263.0,4135.0,78.911729141,73.348609195,84.474849088,-0.63888948,3263.0,34.8,26.140568771,43.459431229,0.2435606782,37005.0,North Carolina,Alleghany,10939.0,2023.0,18.493463754,2586.0,23.640186489,152.0,1.3895237225,54.0,0.4936465856,81.0,0.7404698784,5.0,0.0457080172,1074.0,9.8180820916,9528.0,87.10119755,192.0,1.8264840183,0.4315766811,3.2213913554,5516.0,50.42508456,11155.0,100.0,969.0,11.3,8.4,14.7,,,167.0,372.1,311.2,433.1,,,,,,,,,1810.0,16.4,152.01323988,1.3627363504,14.0,18.089958781,9.9,30.4,15.0,19.382098694,2038.0,31.928560238,28.949836834,34.907283642,264.0,11.881188119,8.9024647146,14.859911523,9423.0,218.0,21.0,14.8,28.9,45.708020000000005,2188:1,73.13283,1367:1,37086.0,34000.042553,40171.957447,54.59807074,,,
4,37007.0,North Carolina,Anson,435.0,9598.6,8250.453,10946.747,0.9169651251,159.0,19.1,13.2,26.8,-0.207362106,158.0,4.0,2.4,5.6,0.0117296084,,,,,0.0,,229.0,2019.0,11.342248638,10.0,12.7,1.2037747151,160.0,19.8,11.8,31.3,-0.571045635,35.1,28.1,41.7,1.1061500529,5.9,0.8666640126,28.5,22.6,34.8,0.2584093825,1930.0,7.161941517,2.9713917285,,,,,0.0,4.0,33.0,12.121212121,-1.768757342,183.0,694.5,1.1285520793,358.0,6058.0,59.095411027,53.0,65.2,0.9600225353,3771.0,18.737888199,16.83150522,20.644271177,-0.557439489,11.0,41.74415,2396:1,0.4048294454,7.0,26.757389999999997,3737:1,0.4706648095,20,76.44968,1308:1,39.0,149.07686999999999,671:1,0.0593864432,3397.0,59.2,51.34,67.06,-0.166141449,598.0,86.120401338,78.682361469,93.558441206,0.4206832815,305.0,65.573770492,56.485709566,74.661831417,0.399504022,366.0,74.0,1.5259981896,2870.0,7067.0,40.61129192,34.356427397,46.866156443,1.7353741177,1043.0,10598.0,9.8414795244,0.6186889944,2026.0,37.9,28.844680851,46.955319149,1.1590148325,65492.0,14606.0,4.4839107216,-0.40714644,3226.0,5728.0,56.319832402,46.672848888,65.966815916,1.9783667181,27.0,10.246290463,0.842037663,124.0,477.16165775,1.2580927166,114.0,85.28976074,69.6,100.9,0.6244928291,12.38,0.0255072626,0.0,0.0,-0.473480913,1590.0,16.408668731,12.803583893,20.013753569,0.0684319055,7572.0,9498.0,79.722046747,76.908667178,82.535426315,-0.450471309,7572.0,29.2,23.610149533,34.789850467,-0.343585167,37007.0,North Carolina,Anson,26161.0,5432.0,20.763732273,4086.0,15.618669011,12626.0,48.26268109,209.0,0.7988991247,302.0,1.1543901227,19.0,0.0726271932,898.0,3.4325904973,11907.0,45.514315202,219.0,0.8737283064,0.3001039894,1.4473526234,12602.0,48.170941478,21157.0,78.510464598,2735.0,13.6,10.5,17.0,89.0,389.2,435.0,478.7,432.8,524.6,,,,,20.0,85.789044739,52.4,132.5,6070.0,22.7,825.28447672,3.0625073353,52.0,27.818643841,20.8,36.5,24.0,12.839374081,3430.0,23.344449738,20.723173142,25.965726334,388.0,6.6873491899,4.9001151474,8.4745832325,8855.14,161.0,15.9,8.9,26.8,15.28994,6540:1,22.9349,4360:1,33443.0,30268.87234,36617.12766,69.336870027,10.4,6.3,16.3
5,37009.0,North Carolina,Ashe,408.0,7899.89,6641.766,9158.014,-0.153271072,514.0,22.5,17.4,28.6,0.4932441715,503.0,4.8,3.4,6.1,1.0335088297,505.0,3.5,2.5,4.4,-0.176178816,,159.0,1865.0,8.5254691689,7.3,9.8,-0.459614478,512.0,24.0,19.1,29.7,0.214896666,24.3,19.6,29.4,-1.556301601,7.3,-0.723545185,27.5,22.3,33.0,0.0028115759,16512.0,60.525640556,0.3438432037,502.0,8.6,5.5,13.1,-1.054258361,8.0,24.0,33.333333333,0.3034085201,22.0,81.2,-1.429863616,254.0,4528.0,56.09540636,49.2,63.0,0.7280632736,5109.0,24.183470605,22.038789754,26.328151456,1.6195922744,13.0,47.97579,2084:1,0.1938333444,7.0,25.78174,3879:1,0.5123202505,41,151.00733,662:1,46.0,169.42286000000001,590:1,-0.125348401,4791.0,81.2,72.9,89.5,1.1679870598,577.0,92.027729636,84.200149567,99.855309705,-0.816822088,394.0,66.751269036,58.683792261,74.81874581,0.1627542171,236.0,80.0,0.3199307993,3046.0,6202.0,49.113189294,42.630379545,55.595999043,0.7752025514,1182.0,11631.0,10.162496776,0.8096356218,1661.0,33.2,26.170212766,40.229787234,0.505539579,71408.0,15351.0,4.6516839294,-0.126074322,1447.0,4983.0,29.038731688,21.493824107,36.583639268,-0.888391805,35.0,12.916559029,0.0943572746,29.5,107.19671506,-1.205344504,123.0,90.759502077,74.7,106.8,0.9570196291,12.96,1.0673532018,246.0,5.1844046365,-0.050919197,1675.0,14.176893779,11.570563791,16.783223767,-0.702730584,9060.0,11538.0,78.523140926,74.438187567,82.608094284,-0.729245509,9060.0,32.9,27.944206284,37.855793716,0.0443504808,37009.0,North Carolina,Ashe,27151.0,5082.0,18.717542632,6221.0,22.912599904,194.0,0.7145224854,83.0,0.3056977644,126.0,0.4640713049,11.0,0.0405141615,1369.0,5.0421715591,25174.0,92.718500239,469.0,1.8205814992,1.1130079209,2.5281550774,13810.0,50.863688262,23152.0,84.864924306,2139.0,10.0,7.6,12.7,7.0,30.8,408.0,378.1,338.6,417.5,,,,,,,,,4410.0,16.3,679.09043632,2.4892431961,36.0,19.132348017,13.4,26.5,35.0,18.600893906,4646.0,28.794546018,26.173269422,31.415822614,507.0,9.63878327,7.2558045466,12.021761993,8717.59,515.0,18.7,13.6,25.2,47.88037,2089:1,62.6128,1597:1,35155.0,31485.212766,38824.787234,36.344217272,,,
6,37011.0,North Carolina,Avery,266.0,7146.02,5608.498,8683.542,-0.628230871,281.0,21.6,15.2,29.8,0.3077895687,269.0,4.3,2.9,5.7,0.3948968164,275.0,2.7,1.7,3.7,-1.105803205,,88.0,1157.0,7.6058772688,6.1,9.1,-1.002659912,281.0,24.5,16.9,33.9,0.3084612257,25.7,20.0,31.8,-1.211168979,7.5,-0.950717927,25.7,19.8,32.4,-0.457264476,17797.0,100.0,-1.599815066,,,,,0.0,3.0,15.0,20.0,-0.999095736,10.0,56.7,-1.532066754,99.0,3862.0,25.634386328,20.8,31.2,-1.627171635,3162.0,26.231956197,23.848977474,28.614934921,2.4385346516,13.0,73.71704,1357:1,-0.677734886,3.0,16.93671,5904:1,0.8899600752,56,316.15198,316:1,63.0,355.67098000000004,281:1,-1.816419807,3120.0,95.0,83.85,106.15,2.004849488,357.0,84.87394958,75.317222811,94.430676348,0.6817980639,243.0,65.432098765,55.261456948,75.602740583,0.4279887736,186.0,91.088709677,-1.909024391,2626.0,4710.0,55.753715499,48.114743694,63.392687304,0.0252470805,720.0,7764.0,9.2735703246,0.2808867551,862.0,31.6,23.259574468,39.940425532,0.2830799183,71803.0,17345.0,4.1396944364,-0.983815396,654.0,2927.0,22.343696618,13.965028963,30.722364272,-1.591920928,33.0,18.712787071,-1.528597843,23.333333333,130.74825358,-1.048524952,69.0,77.56905332,60.4,98.2,0.1551210667,13.01,1.1571675068,1999.0,15.515367898,0.7911195476,1065.0,15.021156559,10.626404806,19.415908311,-0.411005925,5239.0,6583.0,79.583776394,74.895024883,84.272527905,-0.482622464,5239.0,32.2,25.934759641,38.465240359,-0.02904275,37011.0,North Carolina,Avery,17713.0,2847.0,16.072940778,3494.0,19.725625247,741.0,4.1833681477,92.0,0.5193925366,102.0,0.5758482471,8.0,0.0451645684,832.0,4.6971151132,15844.0,89.448427708,219.0,1.2874779541,,,8056.0,45.480720375,15801.0,88.784626622,1443.0,10.1,7.5,13.1,9.0,57.5,266.0,390.4,341.8,438.9,,,,,,,,,2990.0,16.8,0.0,0.0,13.0,10.399500824,5.5,17.8,25.0,19.999040046,2855.0,30.848190167,27.988615699,33.707764636,339.0,11.456573167,8.7161476347,14.196998699,9772.33,280.0,16.4,10.6,24.4,56.455709999999996,1771:1,67.74685000000001,1476:1,34933.0,31077.340426,38788.659574,50.298126065,,,
7,37013.0,North Carolina,Beaufort,780.0,8961.5,7948.964,9974.036,0.5155737864,368.0,19.4,14.1,26.1,-0.145543905,359.0,3.8,2.6,5.1,-0.243715197,360.0,2.4,1.7,3.2,-1.454412351,,401.0,3892.0,10.303186023,9.3,11.3,0.5901783919,366.0,28.3,16.8,43.5,1.0195518791,31.9,25.9,38.5,0.3172754888,6.4,0.2987321564,29.1,23.4,35.1,0.4117680665,26375.0,55.225193157,0.6048292858,,,,,0.0,21.0,59.0,35.593220339,0.5241719534,326.0,686.2,1.0939281591,570.0,9846.0,57.891529555,53.1,62.6,0.866938861,7601.0,20.129233866,18.341999823,21.916467908,-0.001208129,25.0,52.62382,1900:1,0.036456443,16.0,33.70976,2967:1,0.1738321547,46,96.91556,1032:1,56.0,117.98416,848:1,0.3416980149,8631.0,48.79,44.02,53.57,-0.797426802,1327.0,91.107761869,85.972077806,96.243445931,-0.624101285,840.0,72.380952381,66.627499312,78.13440545,-0.969159228,498.0,72.0,1.928020653,5577.0,10371.0,53.774949378,48.533605876,59.01629288,0.2487213101,1965.0,20234.0,9.7113768904,0.5413016917,3231.0,32.6,24.855319149,40.344680851,0.4221172063,78408.0,15430.0,5.081529488,0.5940502037,4191.0,10240.0,40.927734375,35.931571792,45.923896958,0.3609309457,69.0,14.524175385,-0.35577843,167.33333333,351.74752656,0.4230140291,197.0,82.863981089,71.3,94.4,0.4770202715,11.61,-1.357633036,0.0,0.0,-0.473480913,3335.0,16.817952597,14.400449525,19.235455669,0.2098549307,15663.0,18611.0,84.159905432,81.564547248,86.755263616,0.5814366907,15663.0,32.5,28.817931575,36.182068425,0.0024114919,37013.0,North Carolina,Beaufort,47464.0,10076.0,21.228720715,9935.0,20.931653464,11744.0,24.742963088,439.0,0.9249115119,257.0,0.5414630035,32.0,0.067419518,3613.0,7.6120849486,31283.0,65.908899376,523.0,1.1653817015,0.5213765938,1.8093868092,24618.0,51.866677903,31330.0,65.600201009,4795.0,13.2,10.3,16.7,107.0,265.3,780.0,418.1,386.9,449.3,26.0,6.4,4.2,9.4,27.0,64.721816046,42.7,94.2,9130.0,19.2,2430.1742137,5.0884110089,67.0,20.237839928,15.7,25.7,32.0,9.6658339953,6744.0,24.388832634,22.125002847,26.652662421,937.0,8.7981220657,6.6534412147,10.942802917,7983.06,,,,,50.564640000000004,1978:1,52.671499999999995,1899:1,39043.0,35279.085106,42806.914894,54.483313229,5.8,3.3,9.4
8,37015.0,North Carolina,Bertie,327.0,8813.77,7304.413,10323.127,0.4224996341,159.0,27.5,15.2,44.4,1.5235475199,155.0,4.1,2.4,5.9,0.1394520111,157.0,2.3,1.1,3.5,-1.5706154,,200.0,1544.0,12.953367876,11.3,14.6,2.1551869072,158.0,18.5,10.0,31.7,-0.81431349,35.2,28.1,42.5,1.1308023831,5.4,1.4345958688,31.1,25.0,37.8,0.9229636797,7824.0,36.763462081,1.5138572417,,,,,0.0,8.0,26.0,30.769230769,0.0529269323,148.0,716.6,1.2207434814,263.0,4609.0,57.062269473,50.2,64.0,0.8028207752,2727.0,17.438291342,15.651057299,19.225525384,-1.076991564,6.0,29.05147,3442:1,0.8345884575,2.0,9.830910000000001,10172:1,1.1933435661,6,29.492729999999998,3391:1,10.0,49.154540000000004,2034:1,0.9666481824,3362.0,69.56,61.31,77.81,0.4621117943,575.0,86.434782609,78.835608044,94.033957173,0.354824658,298.0,71.476510067,61.877430115,81.075590019,-0.787310561,241.0,72.0,1.928020653,1728.0,4557.0,37.919684003,31.2730119,44.566356105,2.0393539562,869.0,7984.0,10.884268537,1.2389579805,1421.0,36.9,27.129787234,46.670212766,1.0199775445,67947.0,13348.0,5.0904255319,0.6089538342,1994.0,4234.0,47.094945678,34.187405927,60.002485429,1.008995177,55.0,26.630513727,-3.745576697,30.666666667,143.94117187,-0.960678991,92.0,87.497384589,70.5,107.3,0.7587028491,11.65,-1.285781592,0.0,0.0,-0.473480913,1600.0,19.950124688,16.079137893,23.821111484,1.2921386198,5622.0,7163.0,78.486667597,74.162830038,82.810505157,-0.737726428,5622.0,32.3,26.017788304,38.582211696,-0.018558003,37015.0,North Carolina,Bertie,20344.0,3917.0,19.253834054,3949.0,19.411128588,12449.0,61.192489186,117.0,0.57510814,124.0,0.6095163193,22.0,0.1081399921,345.0,1.6958316948,7132.0,35.057019269,49.0,0.2478753541,0.0,0.7771506167,10200.0,50.137632717,17716.0,83.24405601,2333.0,14.4,11.1,18.3,71.0,391.4,327.0,431.4,382.6,480.1,25.0,15.4,9.8,22.4,18.0,104.2330187,61.8,164.7,5060.0,24.1,1010.4419157,4.7478710445,51.0,34.92935367,26.0,45.9,,,2474.0,21.259774856,18.876796133,23.642753579,283.0,6.6541264989,4.8668924564,8.4413605415,8912.78,159.0,13.5,7.9,22.2,58.98544999999999,1695:1,58.98544999999999,1695:1,31610.0,28646.765957,34573.234043,74.947807933,,,
